CUSTOMER ID,USER NAME,PRODUCT ID,PRODUCT NAME,Text,SENTIMENT LABEL,SENTIMENT SCORE
C0089,Dg Mou,P0089,BarbequeNation,"This is how you deliver on time 
All lies 
recent order placed on Barbeque nation ,Indiranagar(Bangalore).

Describing the issue in details 

On the evening of 15th October ,that was my birthday, my husband placed an order on Barbecue Nations website at 6:59pm. Barbecue Nation Indiranagar accepted the order and promised to deliver it on time.

Than after half an hour another call came from the restaurant team claiming the order will get delay by half an hour due to some circumstances,we gladly accepted and said its okay we understand the problem. Than after half an hour again call came stating issues with delivery boy.The order got delayed by 2 hours whereas it takes only 13mins from Indiranagar to kormangala that is where we stay. We had to throw away almost half the food coz everything became hard to chew and birthday celebration went to a toss.

And on top of that when we received the food it was iced cold , we couldnt reheat it as the kebabs and all were very hard already.
We called the Barbecue Nation and spoke to their manager and he said he is sorry and as a compensation he will deliver the same order tomorrow that is 16th October 2021.

He called in the evening and said as promised we are sending the kebab box whereas in my previous order we had prawns and corn included as well. We denied it as we wanted either a full refund or full order replacement.But we didnt got anything.The manager was offering only biryani box which was not justified at all.

I just want to know is this the way Barbeque Nation works?This is pathetic service . Even in Zomato and Swiggy if the food is late they issue a full refund or order replacement.But here only half part of order was been offered. I was a loyal customer to Barbeque Nation and my friends,family too. But now we have decided not to ever visit Barbeque nation again or order any food from there. 

You guys wasted my birthday plan
I totally regret now placing a order and waisting my hard earned money. Its really disgusting and the customer care is crap , there was no compensation at all .It doesnt suits a giant restaurant chain like Barbeque Nation to act this way .You will lose many valuable customers with this attitude.",neutral,0.5
C0090,Parna Dasgupta,P0090,BarbequeNation,"So today on the of Navami of Durga Pujo, we planned to have lunch from Barbeque Nation. We called the Lake Mall, Kolkata branch snd got to know they are not taking any booking and it's on first come first serve basis. So we reached at 3.30 and were told that at 4.30 we will get our seat. We stood there and saw they are only prioritizing the people who had booking whereas we are told that no booking is accepted. We stood there for 1.5 hours and then were told that if we are oklay with shared seats they can serve us. Otherwise there's no chance at that moment. People coming 1 hour after us were going in as they had booking. So what is the meaning of First come first serve if you are taking bookings?? And even if you are taking bookings why weren't we allowed to book seats? Nothing was told clearly. All they said is please wait a little more time. You will get your seats within sometime.",neutral,0.5
C0091,Madhurima Ganguly,P0091,BarbequeNation,"Hi 

This is to inform you that we went to have dinner last night.We were 4 people in a group.

One of the staff who was handling the customer at the kisok in the entrance behaved extremely pathetic.We understand that it is a season for festivities and there is pressure.But if this is how you are dealing with customers under pressure than there is no point of having food at BBQN where when we go in 10 times managers come to ask about services.

We were asking if any grilled food will be available as one of us is having gastric problems.Instead of dealing it properly the perrson started telling whatever you eat you need to pay 1100rs.And his behaviour was extremely rude.

We asked him to behave properly or else we will complain.He again said ""to whom you will complain "".

Very much dissatisfied and disappointed with this service.Will be posting this is other media platform as well.So as to make others aware about this.",neutral,0.5
C0092,Venkat Kondeti,P0092,BarbequeNation,Not tasty at all. Could have been much better,neutral,0.5
C0093,Sanket Patil,P0093,BarbequeNation,"I visited bbq belapur.
Worst service compare to other bbq outlets.
Most of items got finished before closing which conflict unlimited buffet concept.
Very very slow service. They event didnt inform that they close outlet on 10pm even they allow us to check in on 9pm so we got only 1+ hr only.",neutral,0.5
C0094,John Cooze,P0094,BarbequeNation,Great food at a reasonable cost. Good range of Indian food available. Great service. Gets very busy so book in advance.,neutral,0.5
C0095,Maheen Ali Sher,P0095,BarbequeNation,best place to enjoy with frnds,neutral,0.5
C0096,Md Darul Ahmed,P0096,BarbequeNation,Great ambiance good food quality.,neutral,0.5
C0097,Taj Alam Shakti,P0097,BarbequeNation,they have the worst food quality. no items are mouthwatering or even healthy. total waste of money.,neutral,0.5
C0098,Adv Sahista Aslam,P0098,BarbequeNation,"My friend advocate Daood Ahmed purchase the #happinesscouponfor2 of Rs 1600 and when he reached the restaurant at Connaught place they cancel the reservation without any valid reason. The manager is unprofessional and have a bad attitude at first he agreed to refund the amount my friend has a screenshot of the whatsapp conversation as an evidence. 

But till date no refund has been done from their part and upon asking the manager #varunkumar told him that do whatever you like.

#unprofessional #badattitude #barbequenation",neutral,0.5
C0099,Amitesh Abhay,P0099,BarbequeNation,"I ordered 3 boxes of Barbecue in box with add ons. In two boxes the add-ons missing. And worst part is the biryani was stale and mutton uncooked. 
  How pathetic the restaurant is to deliver the stale and uncooked food. 
   I ordered using #swiggy  order no: #112886322902. On following up with #swiggy a coupon of total 400rs was provided  which includes 100rs worth missing add-on and 300rs for 3 boxes of stale biryani + 3 boxes of uncooked mutton. They think all these items were worth of 300rs only.
 Now I am following up with #swiggy  for getting my money back. No satisfactory resolution from #swiggy also.",neutral,0.5
C0100,Nilyanko Ghosh,P0100,BarbequeNation,Best...One of the best place,neutral,0.5
C0101,Meenakshi Sundaram,P0101,BarbequeNation,"And Ankit the cluster manager +91 89398 87988

He says all is fine with the promotion and i can raise it anywhere!

Also when i questioned him about reporting to higher authorities in bbq, he denied stating that he is the boss and owner of bbq.

wow bbq.",neutral,0.5
C0102,DrSaif Sheikh,P0102,BarbequeNation,very nice tasty food ???? with friendly staff ??????,neutral,0.5
C0103,Tejeshwar Siddem,P0103,BarbequeNation,"Hi Team Barbecue Nation,

I have an idea or suggestion to reduce waiting time in your Restaurants.

Today I visited Barbecue Nation in kothaguda, As I didn't get the pre-booking and I asked manager if I can get a table but he said it is not possible without pre-booking and he also shown an example of a customer who booked a table @12 pm but They are still waiting untill 1:30 pm and I decided to get a take away order and booked it.  It should be ready by 2:30pm as they mentioned in Barbecue Nation application but It was also delayed and got ready @3:15 pm ofcourse manager was nice and I see him really struggling to accommodate the dine-in customers. 

So, I got an idea which I want to share you:

you give an opportunity to the dine-in customers to limit their stay time and help next customers to enjoy their time by, a lucky draw scheme.

How?

If a customer enjoy their meal and leave the restaurant in a particular amout of time(ie, 45 mins or 60 mins), then that customer are eligible to a luck draw

This lucky draw winners will be announced every day.

everyday there should be 3 winners

The prize can be a barbecue grill box or barbecue box which will be delivered to their home or they can pick up the order at outlet 

I think you can try this once and observe how the results will be..

worth giving a try than not trying it with -ve assumptions!!

It's just a suggestion which I want to share. you can try it or ignore it.",neutral,0.5
C0104,Jhumpa Mandal,P0104,BarbequeNation,"The dishes are quite unique, the staff is extremely polite, the ambience is great ??",neutral,0.5
